step,klcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,raw_reward_mean,raw_reward_sum,reward_mean,reward_sum,n_veh_step_mean,n_veh_step_sum,n_veh_unique,policy_loss,kl,entropy,gd_time,total_time
186,0,0.001,12.4044,2000,4.86631,4.86631,3.85377,,627.709,616.834,2259.75,2220.6,0.85625,2132.18,10.9041,29.9794,778.75,782.5,0.306277,612.553,0.00381809,7.63618,19.0703,38140.7,636.772,-0.475223,-5.39816e-12,0.0502827,3.49249,81620.9
187,0,0.001,12.4277,2000,4.86142,4.86142,3.84769,,627.334,616.288,2258.4,2218.63,0.71875,2111.66,11.3094,30.4288,778.75,782.5,0.306347,612.694,0.00382874,7.65748,19.1142,38228.5,636.278,-0.471431,-5.32791e-12,0.050516,5.26422,82072
188,0,0.001,12.3329,2000,4.84993,4.84993,3.8518,,625.697,614.728,2252.51,2213.02,0.71875,2110.83,12.3777,31.4407,778.75,782.5,0.305567,611.134,0.00368981,7.37962,19.0579,38115.8,634.7,-0.449433,-6.0488e-12,0.052489,4.99977,82534.2
189,0,0.001,12.4221,2000,4.897,4.897,3.84379,,628.984,617.812,2264.34,2224.12,0.83125,2104.89,10.3614,29.4003,778.75,782.5,0.306828,613.656,0.00388309,7.76618,19.0337,38067.4,638.019,-0.482173,7.55023e-12,0.0506081,3.50922,82993.6
190,0,0.001,12.4391,2000,4.77099,4.77099,3.86485,,621.487,610.3,2237.36,2197.08,1.06875,2131.69,13.8378,33.105,778.75,782.5,0.302478,604.956,0.00302704,6.05408,19.2621,38524.1,630.419,-0.379552,7.68185e-12,0.054914,3.53013,83445.8
191,0,0.001,12.5189,2000,4.83987,4.83987,3.83315,,628.444,617.425,2262.4,2222.73,0.85,2140.38,10.9774,30.2044,778.75,782.5,0.306588,613.175,0.00380997,7.61993,19.2219,38443.9,637.297,-0.479081,1.23768e-12,0.0496803,3.70769,83899.2
192,0,0.001,12.5276,2000,4.84889,4.84889,3.84466,,627.469,616.584,2258.89,2219.7,0.825,2123.63,11.0385,30.1753,778.75,782.5,0.30623,612.459,0.00371949,7.43898,19.1318,38263.6,636.559,-0.458855,-1.24758e-11,0.0508701,3.51519,84349.9
193,0,0.001,12.4413,2000,4.83788,4.83788,3.84009,,627.288,616.209,2258.23,2218.35,0.76875,2102.94,11.3633,30.537,778.75,782.5,0.306183,612.366,0.00370474,7.40947,19.1685,38337,636.256,-0.457646,3.52488e-12,0.0509683,3.64072,84815.2
194,0,0.001,12.4798,2000,4.88974,4.88974,3.84433,,628.081,617.038,2261.09,2221.34,0.66875,2086.35,10.4203,29.4381,778.75,782.5,0.306847,613.694,0.0038324,7.6648,19.0126,38025.2,637.087,-0.470846,5.49619e-12,0.0499881,3.6081,85271.2
195,0,0.001,12.3451,2000,4.89522,4.89522,3.84814,,627.55,616.431,2259.18,2219.15,0.825,2114.42,11.3325,30.3348,778.75,782.5,0.306153,612.306,0.00368843,7.37687,18.9972,37994.4,636.453,-0.461028,-4.58627e-12,0.0489502,3.55071,85726.3
196,0,0.001,12.317,2000,4.86254,4.86254,3.8701,,622.319,611.653,2240.35,2201.95,0.88125,2136.68,13.5663,32.5104,778.75,782.5,0.303623,607.247,0.00320585,6.4117,18.9391,37878.3,631.322,-0.402202,-6.69548e-12,0.0528333,5.28595,86180.2
197,0,0.001,12.6383,2000,4.76457,4.76457,3.83651,,624.803,613.197,2249.29,2207.51,0.875,2076.78,12.3884,31.829,778.75,782.5,0.304411,608.822,0.0033317,6.66341,19.4352,38870.5,633.788,-0.430502,6.95308e-13,0.0480134,3.63301,86643.4
198,0,0.001,12.3974,2000,4.84969,4.84969,3.87569,,621.778,610.756,2238.4,2198.72,0.8375,2073.86,13.6334,32.5878,778.75,782.5,0.303284,606.569,0.00310619,6.21239,18.9492,37898.5,630.9,-0.383727,-3.3856e-12,0.0523927,5.03592,87094.1
199,0,0.001,12.5509,2000,4.79492,4.79492,3.82048,,628.237,616.931,2261.65,2220.95,0.85,2099.45,10.9672,30.3594,778.75,782.5,0.306341,612.681,0.00366978,7.33956,19.387,38773.9,637.228,-0.464965,-4.04694e-12,0.0461913,3.651,87547.1
200,0,0.001,12.6196,2000,4.77228,4.77228,3.84888,,621,609.803,2235.6,2195.29,0.73125,2095.18,13.9814,33.2401,778.75,782.5,0.303073,606.147,0.00305369,6.10739,19.2534,38506.9,629.831,,,,,87999.8
