step,klcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,raw_reward_mean,raw_reward_sum,reward_mean,reward_sum,n_veh_step_mean,n_veh_step_sum,n_veh_unique,policy_loss,kl,entropy,gd_time,total_time
177,0,0.001,7.51363,2000,5.67658,5.37709,3.48321,6.0145,614.883,603.965,2213.58,2174.27,2.98438,2524.45,10.2822,27.0562,765.625,765.625,0.294521,589.043,0.00593477,11.8695,8.78407,17568.1,312.082,-0.742259,9.41264e-12,0.185178,2.27835,61132.5
178,0,0.001,7.72483,2000,5.60358,5.31552,3.4121,5.92798,609.629,597.34,2194.66,2150.42,3.58594,2502.13,12.1145,29.298,765.625,765.625,0.289705,579.41,0.0044797,8.9594,8.97435,17948.7,309.406,-0.545695,-2.84578e-11,0.179314,2.39682,61499.9
179,0,0.001,7.81559,2000,5.6646,5.36576,3.4908,6.00187,615.328,604.793,2215.18,2177.25,2.78906,2532.21,10.3148,27.1484,765.625,765.625,0.295424,590.848,0.00613659,12.2732,8.81511,17630.2,312.309,-0.768998,5.79943e-12,0.182507,2.36419,61869.8
180,0,0.001,7.53239,2000,5.68028,5.37797,3.54077,6.02153,618.273,607.535,2225.78,2187.13,2.60938,2499.24,9.22056,25.8073,765.625,765.625,0.297244,594.488,0.00667227,13.3445,8.69862,17397.2,313.695,-0.838271,7.49263e-12,0.179047,2.42438,62227.5
181,0,0.001,7.82988,2000,5.66993,5.3712,3.49992,6.00698,616.41,605.988,2219.08,2181.56,2.72656,2550.78,9.79046,26.5538,765.625,765.625,0.296178,592.355,0.00629626,12.5925,8.77952,17559,312.793,-0.785215,-2.77678e-12,0.180186,2.36619,62612.8
182,0,0.001,7.80312,2000,5.64175,5.34131,3.49272,5.98111,615.84,604.977,2217.02,2177.92,2.58594,2470.89,9.94286,26.7556,765.625,765.625,0.296023,592.047,0.00617582,12.3516,8.80998,17620,312.469,-0.766255,-2.69464e-12,0.183914,2.3735,63000.3
183,0,0.001,7.74409,2000,5.62815,5.3284,3.51847,5.96685,615.953,605.41,2217.43,2179.48,2.5625,2512.55,10.0627,26.8619,765.625,765.625,0.296299,592.598,0.00622534,12.4507,8.8046,17609.2,312.59,-0.774339,-1.48052e-11,0.17915,3.55423,63388.6
184,0,0.001,7.89751,2000,5.65838,5.3557,3.52498,6.0005,616.199,605.43,2218.32,2179.55,2.5,2457.39,9.99448,26.7334,765.625,765.625,0.296465,592.93,0.0062461,12.4922,8.77532,17550.6,312.625,-0.771857,-5.35015e-12,0.177679,2.4962,63783.5
185,0,0.001,8.12755,2000,5.66102,5.36247,3.55401,5.99777,617.199,607.137,2221.92,2185.69,2.46094,2560.67,9.38443,26.0884,765.625,765.625,0.297416,594.832,0.00650088,13.0018,8.75299,17506,313.199,-0.81212,-7.91632e-12,0.172955,2.8273,64213.4
186,0,0.001,8.81778,2000,5.64117,5.3403,3.56528,5.98087,617.156,606.934,2221.76,2184.96,2.25781,2494.78,9.62897,26.2807,765.625,765.625,0.297822,595.645,0.00656439,13.1288,8.73469,17469.4,313.145,-0.811074,-1.17936e-11,0.17335,2.71789,64630.9
187,0,0.001,8.63214,2000,5.7069,5.40362,3.53789,6.04943,618.227,607.895,2225.62,2188.42,2.625,2550.99,8.9361,25.5223,765.625,765.625,0.297385,594.77,0.00644518,12.8904,8.69641,17392.8,313.582,-0.809313,-3.07934e-11,0.173125,2.41361,65040.1
188,0,0.001,8.03509,2000,5.71606,5.41296,3.53622,6.05827,618.492,607.469,2226.57,2186.89,2.94531,2534.87,9.09353,25.663,765.625,765.625,0.296371,592.742,0.00617712,12.3542,8.68533,17370.7,313.711,-0.786541,2.00863e-11,0.170907,2.52805,65429
189,0,0.001,7.89283,2000,5.73522,5.43466,3.52409,6.07404,617.07,606.066,2221.45,2181.84,3.09375,2539.18,9.3933,26.0016,765.625,765.625,0.295299,590.598,0.00577708,11.5542,8.69675,17393.5,313.074,-0.73805,4.48161e-13,0.169562,2.76114,65815.9
190,0,0.001,7.81355,2000,5.76933,5.46644,3.51968,6.11073,617.887,607.016,2224.39,2185.26,3.08594,2554.26,9.07881,25.6095,765.625,765.625,0.295793,591.586,0.00592542,11.8508,8.65635,17312.7,313.492,-0.750658,5.96377e-12,0.167014,2.71747,66200.8
191,0,0.001,7.77878,2000,5.77402,5.4714,3.54552,6.11511,618.406,607.668,2226.26,2187.6,3.01562,2535.08,8.74553,25.2189,765.625,765.625,0.296295,592.59,0.0060649,12.1298,8.63079,17261.6,313.762,-0.783063,6.76844e-12,0.165431,2.70525,66605.3
192,0,0.001,7.79213,2000,5.78572,5.48435,3.52129,6.12513,617.023,605.844,2221.28,2181.04,3.35156,2546.77,9.47431,26.0076,765.625,765.625,0.294543,589.086,0.00551905,11.0381,8.6566,17313.2,313.121,-0.710763,-2.65657e-11,0.164547,2.84153,67003.8
193,0,0.001,8.15942,2000,5.7757,5.47191,3.51617,6.11851,617.32,606.066,2222.35,2181.84,3.39844,2547.18,9.19846,25.7148,765.625,765.625,0.294537,589.074,0.00549587,10.9917,8.65132,17302.6,313.156,-0.730348,-1.79327e-12,0.164677,3.36815,67424.2
194,0,0.001,8.76878,2000,5.80255,5.49363,3.54828,6.15125,618.082,607.531,2225.1,2187.11,3.13281,2585.16,9.17335,25.5266,765.625,765.625,0.295934,591.867,0.00585604,11.7121,8.57441,17148.8,313.668,-0.754475,-1.01484e-11,0.163376,2.69678,67842.6
195,0,0.001,9.04074,2000,5.75333,5.45183,3.49996,6.09326,615.703,604.57,2216.53,2176.45,3.25781,2523.08,9.87954,26.4715,765.625,765.625,0.294141,588.281,0.00530451,10.609,8.68854,17377.1,312.457,-0.683251,2.04804e-11,0.16858,3.54952,68265.3
196,0,0.001,8.51445,2000,5.75435,5.44938,3.5086,6.09833,616.648,605.953,2219.93,2181.43,2.94531,2550.42,9.64821,26.1965,765.625,765.625,0.295613,591.227,0.00568505,11.3701,8.6731,17346.2,312.859,-0.725824,1.89571e-11,0.168128,2.65842,68669.6
197,0,0.001,8.11496,2000,5.77191,5.47118,3.50715,6.11084,616.695,605.273,2220.1,2178.98,3.54688,2556.15,9.2897,25.8274,765.625,765.625,0.29377,587.539,0.0051978,10.3956,8.66232,17324.6,312.84,-0.689458,-3.02082e-12,0.16718,5.31363,69085.7
198,0,0.001,7.74905,2000,5.66122,5.35688,3.56605,6.00525,616.039,605.637,2217.74,2180.29,2.64844,2513.38,10.0311,26.624,765.625,765.625,0.296197,592.395,0.00580476,11.6095,8.70897,17417.9,312.598,-0.739908,-9.39546e-12,0.169038,3.36665,69486.4
199,0,0.001,7.50155,2000,5.76309,5.45573,3.58502,6.11019,618.57,607.852,2226.85,2188.27,2.80469,2502.15,8.80253,25.1408,765.625,765.625,0.296914,593.828,0.00600318,12.0064,8.57296,17145.9,313.859,-0.778746,2.36894e-12,0.160586,2.25459,69827.2
200,0,0.001,7.32835,2000,5.77555,5.4669,3.55117,6.12399,618.883,608.66,2227.98,2191.18,2.60938,2516.85,9.1324,25.4868,765.625,765.625,0.297807,595.613,0.0061923,12.3846,8.57998,17160,314.078,,,,,70169.8
