step,klcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,raw_reward_mean,raw_reward_sum,reward_mean,reward_sum,n_veh_step_mean,n_veh_step_sum,n_veh_unique,policy_loss,kl,entropy,gd_time,total_time
69,0,0.001,11.5269,2000,3.22805,3.22805,3.27609,,517.414,497.32,1862.69,1790.35,0.890625,1623.86,50.4909,75.3588,765.625,765.625,0.246434,492.867,0.00363052,7.26105,24.8583,49716.6,526.027,-0.19501,6.09474e-12,0.130694,3.18101,33671.5
70,0,0.001,12.057,2000,3.90242,3.90242,3.84566,,549.406,535.465,1977.86,1927.67,0.570312,1895.37,40.252,61.3394,765.625,765.625,0.266307,532.613,0.00972798,19.456,21.0807,42161.4,558.07,-0.969245,1.79108e-11,0.160676,4.22237,34121.9
71,0,0.001,12.7438,2000,4.11522,4.11522,3.98763,,546.285,534.273,1966.63,1923.38,0.453125,2026.46,42.355,62.4014,765.625,765.625,0.266004,532.008,0.00966238,19.3248,20.0406,40081.2,555.035,-0.954681,1.84995e-11,0.172187,2.91469,34590.6
72,0,0.001,12.6779,2000,4.15733,4.15733,3.96062,,547.371,535.566,1970.54,1928.04,0.445312,2040.99,41.7018,61.6934,765.625,765.625,0.26667,533.34,0.00984138,19.6828,19.9859,39971.8,555.965,-0.9687,2.60684e-12,0.170539,3.22559,35066.9
73,0,0.001,12.7761,2000,4.06897,4.06897,3.89929,,550.484,537.863,1981.74,1936.31,0.53125,1994.33,39.9643,60.3492,765.625,765.625,0.267604,535.207,0.00987827,19.7565,20.3788,40757.6,559.27,-0.980942,-1.13719e-11,0.17226,3.07874,35530.7
74,0,0.001,16.8361,2000,2.90747,2.90747,2.95612,,491.992,469.441,1771.17,1689.99,1.04688,1514.61,60.7479,87.7447,765.625,765.625,0.232104,464.207,-0.00100344,-2.00688,26.9861,53972.2,500.684,0.308082,1.08228e-11,0.111862,3.66056,36111.9
75,0,0.001,13.101,2000,4.10789,4.10789,3.96786,,550.441,538.031,1981.59,1936.91,0.46875,1976.71,40.2027,60.3333,765.625,765.625,0.267844,535.688,0.00973609,19.4722,20.1246,40249.2,559.191,-0.967305,-1.90212e-11,0.163211,3.57391,36634.7
76,0,0.001,14.0003,2000,3.40753,3.40753,3.47821,,528.23,509.988,1901.63,1835.96,1.08594,1714.6,48.2939,72.0537,765.625,765.625,0.252279,504.559,0.0048665,9.73299,23.7512,47502.4,536.926,-0.38063,1.04347e-12,0.146322,3.5502,37208.9
77,0,0.001,11.8996,2000,4.26009,4.26009,4.04624,,546.426,534.445,1967.13,1924,0.34375,1995.37,42.6252,61.9924,765.625,765.625,0.266363,532.727,0.00929015,18.5803,19.3614,38722.8,555.07,-0.906414,1.05007e-12,0.172714,3.07893,37728.5
78,0,0.001,12.8742,2000,4.14447,4.14447,3.99175,,550.887,538.867,1983.19,1939.92,0.390625,1986.32,40.1205,60.0555,765.625,765.625,0.268457,536.914,0.00960026,19.2005,19.9292,39858.3,559.688,-0.965087,-2.439e-11,0.165699,4.99236,38268.4
79,0,0.001,13.1442,2000,4.23427,4.23427,4.06693,,544.383,532.68,1959.78,1917.65,0.453125,2064.4,43.5453,63.0886,765.625,765.625,0.265207,530.414,0.00852813,17.0563,19.5377,39075.3,553.012,-0.825632,-2.52938e-11,0.172792,3.3226,38815
